sp_name	accession	date	length	country	coord	marker	Latitude	Longitude	gen_dist
Aristolochia_lutea	OK019301.1	30-AUG-2022	2983	Croatia	secondary	matK	45.4078686890364	14.4066167401843	0.00235156550824216
Aristolochia_lutea	OK019300.1	30-AUG-2022	3020	Croatia	secondary	matK	45.4366283553712	15.2600891134977	0.00237989158675737
Aristolochia_lutea	OK019299.1	30-AUG-2022	2990	Croatia	secondary	matK	44.6811567643863	15.9281376986998	0.0026766990921837
Aristolochia_lutea	OK019298.1	30-AUG-2022	3007	Croatia	secondary	matK	45.7917291826524	16.6736798730364	0.00272229654846634
Aristolochia_lutea	OK019297.1	30-AUG-2022	3017	Italy	secondary	matK	41.9131867072797	12.3453958962667	0.0016106919304281
Aristolochia_lutea	OK019296.1	30-AUG-2022	2966	Croatia	secondary	matK	44.5974715873035	15.9401187907095	0.00346115597594493
Aristolochia_lutea	OK019295.1	30-AUG-2022	2983	Croatia	secondary	matK	45.5605193898487	16.1276318262157	0.00141493574152658
Aristolochia_lutea	OK019294.1	30-AUG-2022	2994	Italy	secondary	matK	43.4016761316103	12.7898832478091	0.00261048889564625
Aristolochia_lutea	OK019293.1	30-AUG-2022	2991	Croatia	secondary	matK	45.9357271776861	15.6171088012493	0.00122461726482653
Aristolochia_lutea	OK019292.1	30-AUG-2022	2974	Croatia	secondary	matK	44.7486430446159	16.5401778754487	0.00109942823851578
Aristolochia_lutea	OK019291.1	30-AUG-2022	2942	Italy	secondary	matK	42.0453324938533	13.5532373600389	0.00250362670294121
Aristolochia_lutea	OK019290.1	30-AUG-2022	2971	Italy	secondary	matK	41.9043788632449	12.7693596673939	0.00156198667024516
Aristolochia_lutea	OK019289.1	30-AUG-2022	3020	Italy	secondary	matK	41.9314009961951	12.99988923025	0.00137000821556764
Aristolochia_lutea	OK019288.1	30-AUG-2022	2965	Croatia	secondary	matK	46.212129907444	15.5610773614566	0.00138300606457183
Aristolochia_lutea	OK019287.1	30-AUG-2022	2980	Croatia	secondary	matK	46.1595719023048	15.9941987006801	0.00114570949009004
Aristolochia_lutea	OK019286.1	30-AUG-2022	2978	Croatia	secondary	matK	45.4574647303777	16.7332749845604	0.00144602287040626
Aristolochia_lutea	OK019285.1	30-AUG-2022	2978	Croatia	secondary	matK	45.7101662536797	16.8001236389016	0.00139048399784718
Aristolochia_lutea	OK019284.1	30-AUG-2022	2975	Italy	secondary	matK	42.8815977868516	13.5503529947121	0.00135844327466251
Aristolochia_lutea	OK019283.1	30-AUG-2022	2979	Italy	secondary	matK	43.1989973346731	12.9233514800335	0.00164986653207784
Aristolochia_lutea	OK019282.1	30-AUG-2022	2986	Italy	secondary	matK	42.757812890609	12.0814043272815	0.00136865213777393
Aristolochia_lutea	OK019281.1	30-AUG-2022	2977	Italy	secondary	matK	42.567846051225	11.6505330886094	0.00135846951640561
Aristolochia_lutea	OK019280.1	30-AUG-2022	2970	Italy	secondary	matK	41.9165247088659	13.335625799681	0.00135921090935157
Aristolochia_lutea	OK019279.1	30-AUG-2022	3000	Italy	secondary	matK	42.3644769443868	13.6158598062199	0.00134361036085686
Aristolochia_lutea	OK019278.1	30-AUG-2022	2978	Italy	secondary	matK	43.2425627279168	13.4986856703333	0.00166076860323654
Aristolochia_lutea	OK019277.1	30-AUG-2022	2979	Italy	secondary	matK	42.6175081224664	13.0688850991816	0.00165961426202038
Aristolochia_lutea	OK019276.1	30-AUG-2022	3006	Croatia	secondary	matK	45.9287338028792	15.1884433075624	0.00113073156976857
Aristolochia_lutea	OK019275.1	30-AUG-2022	2588	Croatia	secondary	matK	45.9648008485353	14.7396887825088	0.00168372154140408
Aristolochia_lutea	HE970673.1	18-SEP-2012	805	Italy:Trieste, Mt. Valerio	secondary	matK	45.6868771498187	14.2224019943192	0.00411222959948597
Aristolochia_lutea	HE970672.1	18-SEP-2012	805	Italy:Trieste, Mt. Valerio	secondary	matK	44.96871657728	14.3120663456011	0.00411222959948597
Aristolochia_lutea	HE970671.1	18-SEP-2012	805	Italy:Trieste, Mt. Valerio	secondary	matK	45.6707627074929	14.842213951188	0.00411222959948597
