sp_name	accession	date	length	country	coord	marker	Latitude	Longitude	gen_dist
Smilax_aspera	KX432973.1	05-DEC-2016	1247	China	secondary	matK	35.2873205650067	105.811330831491	0.0599716791244057
Smilax_aspera	KX432972.1	05-DEC-2016	1247	China	secondary	matK	34.138159904854	104.734137694211	0.0599716791244057
Smilax_aspera	GU945046.1	20-APR-2010	875	Spain	secondary	matK	39.2916557244709	-4.15208332226856	0.0602733804630854
Smilax_aspera	GU945045.1	20-APR-2010	870	Spain	secondary	matK	39.2512697779599	-4.42056643174297	0.0645911205952674
Smilax_aspera	GU945044.1	20-APR-2010	385	France	secondary	matK	46.603354	1.8883335	0.509649122807018
Smilax_aspera	KM527364.1	15-SEP-2015	813	Croatia	secondary	matK	45.3658443	15.6575209	0.0616031491653066
Smilax_aspera	HM850484.1	23-JUL-2011	828	Portugal	secondary	matK	39.6621648	-8.1353519	0.060241612366618
Smilax_aspera	JF956341.1	13-DEC-2011	750	China: Yunnan	secondary	matK	25	102	0.0593918128654971
Smilax_aspera	JF956340.1	13-DEC-2011	750	Spain: Ceuta	secondary	matK	35.888361	-5.304138	0.063692007797271
Smilax_aspera	JF956339.1	13-DEC-2011	750	China: Tibet	secondary	matK	29.8556443	90.8749807	0.0593918128654971
