sp_name	accession	date	length	country	coord	marker	Latitude	Longitude	gen_dist
Cerastium_arvense	MH488050.1	20-JAN-2022	2098	Italy	secondary	ndhJ	43.3539128198458	13.3364518866607	0.00148979491131066
Cerastium_arvense	MH488047.1	20-JAN-2022	2102	Andorra	secondary	ndhJ	42.5407167	1.5732033	0.000212298228478267
Cerastium_arvense	MH488046.1	20-JAN-2022	2102	Slovenia	secondary	ndhJ	45.5557757218025	15.4606330457832	0.000636388274339514
Cerastium_arvense	MH488042.1	20-JAN-2022	2097	Georgia	secondary	ndhJ	31.5323381747381	-82.9465865341988	0.000212729921038717
Cerastium_arvense	MH488041.1	20-JAN-2022	2101	Georgia	secondary	ndhJ	31.9953131999306	-82.4917872018108	0.000212908432204117
Cerastium_arvense	MH488040.1	20-JAN-2022	2097	Italy	secondary	ndhJ	42.1656666654866	11.763387121433	0.000212729921038717
Cerastium_arvense	MH488039.1	20-JAN-2022	2101	Serbia	secondary	ndhJ	44.0243229	21.0765743	0.000212399686083897
Cerastium_arvense	MH488038.1	20-JAN-2022	2102	Slovenia	secondary	ndhJ	46.1471444445148	16.0633757414948	0.000212298228478267
Cerastium_arvense	MH488037.1	20-JAN-2022	2102	Kosovo	secondary	ndhJ	42.5869578	20.9021231	0.000212298228478267
Cerastium_arvense	MH487949.1	20-JAN-2022	2099	France	secondary	ndhJ	46.603354	1.8883335	0.00021321485138634
