sp_name	accession	date	length	country	coord	marker	Latitude	Longitude	gen_dist
Phyla_nodiflora	OL434849.1	14-NOV-2022	553	USA: Georgia	primary	rbcL	32.1174	-81.138	0.00567110049467764
Phyla_nodiflora	OL537720.1	10-JAN-2022	553	USA: Texas, Fort Worth Botanic Gardens	primary	rbcL	32.742	-97.363	0.00539985275507547
Phyla_nodiflora	OK635043.1	13-DEC-2021	570	China: Guangxi, Beihai, Lianzhou Harbor	primary	rbcL	21.9278875712033	108.354766815698	0.00606224068680684
Phyla_nodiflora	OK635042.1	13-DEC-2021	570	China: Guangxi, Beihai, Lianzhou Harbor	primary	rbcL	21.2081912215205	109.747717357015	0.00606224068680684
Phyla_nodiflora	OK635041.1	13-DEC-2021	570	China: Guangxi, Beihai, Lianzhou Harbor	primary	rbcL	21.4972688120867	109.182316235019	0.00606224068680684
Phyla_nodiflora	OK635040.1	13-DEC-2021	570	China: Guangxi, Beihai, Lianzhou Harbor	primary	rbcL	22.0594612370014	109.437908232705	0.00606224068680684
Phyla_nodiflora	MH168719.1	07-OCT-2018	553	Bahrain	primary	rbcL	26.21081	50.589538	0.00539985275507547
Phyla_nodiflora	OQ391970.1	10-MAY-2023	525	Peru	secondary	rbcL	-7.30220528877177	-74.6005322927056	0.00587494686453909
Phyla_nodiflora	OQ391907.1	10-MAY-2023	525	Peru	secondary	rbcL	-7.42488372535299	-75.0037091053952	0.00587494686453909
Phyla_nodiflora	OQ391553.1	10-MAY-2023	528	Peru	secondary	rbcL	-6.58307775917602	-74.741928888282	0.00587221638119308
Phyla_nodiflora	OQ391490.1	10-MAY-2023	525	Peru	secondary	rbcL	-6.27765532049939	-75.1553508654569	0.00587494686453909
Phyla_nodiflora	OQ391409.1	10-MAY-2023	528	Peru	secondary	rbcL	-7.10610510750166	-75.3897161037508	0.00587221638119308
Phyla_nodiflora	OQ391384.1	10-MAY-2023	528	Peru	secondary	rbcL	-6.90576391910854	-75.8839860359081	0.00587221638119308
Phyla_nodiflora	OQ391359.1	10-MAY-2023	525	Peru	secondary	rbcL	-6.38858536476385	-74.9845099845363	0.00587494686453909
Phyla_nodiflora	OQ391349.1	10-MAY-2023	525	Peru	secondary	rbcL	-7.41278988101655	-74.5004926138358	0.00702900848918895
Phyla_nodiflora	OQ391343.1	10-MAY-2023	525	Peru	secondary	rbcL	-6.71470684462496	-74.2668417560852	0.00587494686453909
Phyla_nodiflora	OP710379.1	26-DEC-2022	571	Mexico: Puebla	secondary	rbcL	19.1710098	-98.4125121	0.005389427389653
Phyla_nodiflora	MZ146731.1	10-AUG-2021	541	India: TS, Warangal	secondary	rbcL	23.184162653512	86.9118842469295	0.0358017977835366
Phyla_nodiflora	MZ146730.1	10-AUG-2021	517	India: TS, Khammam	secondary	rbcL	22.4039397301059	86.4881216665781	0.058683713134256
Phyla_nodiflora	MH549942.1	05-JUN-2019	563	USA	secondary	rbcL	39.7837304	-100.445882	0.0053790429052582
Phyla_nodiflora	MH069816.1	30-APR-2019	605	Malaysia	secondary	rbcL	3.18209125	101.695260411187	0.00608472059134741
